"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)","COTTON AREA (1000 ha)","COTTON PRODUCTION (1000 tons)","COTTON YIELD (Kg per ha)"
"100","2006","7","Maharashtra","Dhule","5.1","2.1","412.0","28.0","44.1","1575.0","37.6","27.8","739.0","9.7","62.77","6471.0","83.5","21.08","252.0"
"100","2007","7","Maharashtra","Dhule","4.4","3.53","802.0","36.0","86.2","2394.0","46.4","43.44","936.0","12.8","82.01","6407.0","115.1","42.89","373.0"
"100","2008","7","Maharashtra","Dhule","5.4","3.0","556.0","21.3","35.6","1671.0","24.9","10.8","434.0","7.9","44.28","5605.0","110.7","12.43","112.0"
"100","2009","7","Maharashtra","Dhule","4.9","2.36","482.0","28.8","59.06","2051.0","24.0","20.47","853.0","4.6","35.04","7617.0","129.3","33.61","260.0"
"100","2010","7","Maharashtra","Dhule","5.0","6.67","1334.0","30.3","65.27","2154.0","27.9","38.91","1395.0","5.3","44.26","8351.0","133.1","57.1","429.0"
"100","2011","7","Maharashtra","Dhule","7.9","5.3","671.0","34.3","78.55","2290.0","19.8","18.86","953.0","5.2","35.96","6915.0","156.2","45.92","294.0"
"100","2012","7","Maharashtra","Dhule","7.7","7.39","960.0","37.5","82.38","2197.0","20.2","18.23","902.0","5.3","43.41","8191.0","160.5","44.23","276.0"
"100","2013","7","Maharashtra","Dhule","7.7","9.7","1260.0","47.2","77.5","1642.0","19.9","23.7","1191.0","6.5","53.69","8260.0","173.2","77.89","450.0"
"100","2014","7","Maharashtra","Dhule","0.1","0.0","0.0","36.0","65.7","1825.0","20.3","17.6","867.0","7.0","43.84","6263.0","209.9","46.48","221.0"
"100","2015","7","Maharashtra","Dhule","2.3","2.7","1174.0","46.7","74.9","1604.0","25.7","15.0","584.0","2.1","15.4","7333.0","228.1","41.87","184.0"
"100","2016","7","Maharashtra","Dhule","6.4","10.5","1641.0","40.4","87.3","2161.0","18.6","14.23","765.0","4.51","52.24","11588.0","196.1","62.21","317.0"
"100","2017","7","Maharashtra","Dhule","7.0","14.1","2014.0","52.9","116.9","2210.0","18.71","21.37","1142.0","2.5","19.92","7965.0","200.4","68.29","341.0"
"101","1990","7","Maharashtra","Jalgaon","5.7","3.9","684.0","35.3","55.9","1584.0","66.1","70.6","1068.0","11.7","94.71","8095.0","189.3","32.45","171.0"
"101","1991","7","Maharashtra","Jalgaon","6.7","5.7","851.0","32.3","33.9","1050.0","53.6","29.9","558.0","14.9","106.58","7153.0","204.0","18.97","93.0"
"101","1992","7","Maharashtra","Jalgaon","1.7","2.0","1176.0","35.8","60.2","1682.0","42.4","47.5","1120.0","9.9","79.78","8059.0","175.1","34.26","196.0"
"101","1993","7","Maharashtra","Jalgaon","1.2","1.3","1083.0","31.7","65.4","2063.0","34.8","36.4","1046.0","10.2","88.84","8710.0","210.1","43.4","207.0"
"101","1994","7","Maharashtra","Jalgaon","1.1","1.1","1000.0","37.1","80.2","2162.0","36.9","44.9","1217.0","18.5","158.42","8563.0","263.3","58.74","223.0"
"101","1995","7","Maharashtra","Jalgaon","1.6","1.5","938.0","31.1","45.3","1457.0","26.0","22.4","862.0","17.7","150.06","8478.0","277.9","53.43","192.0"
"101","1996","7","Maharashtra","Jalgaon","1.7","2.0","1176.0","39.8","74.4","1869.0","28.9","33.2","1149.0","14.3","118.6","8294.0","289.9","76.08","262.0"
"101","1997","7","Maharashtra","Jalgaon","1.7","1.6","941.0","31.9","42.2","1323.0","23.5","23.5","1000.0","16.0","84.37","5273.0","287.8","53.24","185.0"
"101","1998","7","Maharashtra","Jalgaon","1.8","1.9","1056.0","43.8","72.2","1648.0","20.9","24.0","1148.0","10.7","102.43","9573.0","371.9","83.22","224.0"
"101","1999","7","Maharashtra","Jalgaon","1.8","1.7","944.0","46.9","88.3","1883.0","17.2","16.1","936.0","9.7","89.93","9271.0","332.6","79.49","239.0"
"101","2000","7","Maharashtra","Jalgaon","1.7","2.1","1235.0","22.6","31.6","1398.0","11.3","6.3","558.0","14.5","120.34","8299.0","411.5","47.79","116.0"
"101","2001","7","Maharashtra","Jalgaon","1.2","0.7","583.0","23.8","39.3","1651.0","7.7","5.6","727.0","13.5","100.74","7462.0","403.0","85.83","213.0"
"101","2002","7","Maharashtra","Jalgaon","0.9","0.8","889.0","27.7","53.2","1921.0","8.3","8.5","1024.0","12.0","85.5","7125.0","384.0","79.59","207.0"
"101","2003","7","Maharashtra","Jalgaon","0.9","1.1","1222.0","33.0","61.5","1864.0","8.7","9.1","1046.0","13.0","43.99","3384.0","383.6","87.52","228.0"
"101","2004","7","Maharashtra","Jalgaon","0.4","0.4","1000.0","38.4","77.7","2023.0","7.8","7.7","987.0","14.9","92.26","6192.0","396.1","104.82","265.0"
"101","2005","7","Maharashtra","Jalgaon","0.2","0.3","1500.0","36.2","66.8","1845.0","5.6","6.0","1071.0","17.0","109.9","6465.0","393.4","102.71","261.0"
"101","2006","7","Maharashtra","Jalgaon","0.1","0.1","1000.0","50.8","111.9","2203.0","5.6","6.7","1196.0","18.8","123.84","6587.0","420.5","136.71","325.0"
"101","2007","7","Maharashtra","Jalgaon","0.1","0.14","1400.0","52.6","137.7","2618.0","7.8","7.91","1014.0","22.4","148.84","6645.0","416.0","161.25","388.0"
"101","2008","7","Maharashtra","Jalgaon","0.0","0.0","0.0","31.6","64.6","2044.0","4.9","5.7","1163.0","11.7","76.48","6537.0","434.6","132.62","305.0"
"101","2009","7","Maharashtra","Jalgaon","0.2","0.09","450.0","50.9","109.98","2161.0","6.0","9.01","1502.0","9.6","67.54","7035.0","413.6","116.46","282.0"
"101","2010","7","Maharashtra","Jalgaon","0.0","0.0","0.0","66.0","164.59","2494.0","4.9","6.96","1420.0","11.2","87.7","7830.0","509.7","186.5","366.0"
"101","2011","7","Maharashtra","Jalgaon","0.2","0.3","1500.0","25.9","60.23","2325.0","3.5","4.91","1403.0","11.2","82.0","7321.0","548.6","176.87","322.0"
"101","2012","7","Maharashtra","Jalgaon","0.03","0.0","0.0","25.3","52.97","2094.0","2.9","3.73","1286.0","11.0","75.91","6901.0","558.8","145.06","260.0"
"101","2013","7","Maharashtra","Jalgaon","0.0","0.0","0.0","25.3","64.8","2561.0","3.1","3.6","1161.0","11.7","88.32","7549.0","558.8","270.72","484.0"
"101","2014","7","Maharashtra","Jalgaon","0.0","0.0","0.0","49.6","81.1","1635.0","4.8","5.2","1083.0","7.9","55.36","7008.0","471.1","138.26","293.0"
"101","2015","7","Maharashtra","Jalgaon","0.0","0.0","0.0","42.3","63.5","1501.0","4.5","3.2","711.0","10.0","77.66","7766.0","461.6","109.06","236.0"
"101","2016","7","Maharashtra","Jalgaon","0.0","0.0","0.0","52.7","106.1","2013.0","4.9","6.8","1388.0","9.16","84.59","9232.0","504.2","263.21","522.0"
"101","2017","7","Maharashtra","Jalgaon","0.0","0.0","0.0","51.01","97.3","1907.0","5.05","5.6","1108.0","9.33","79.31","8501.0","514.3","150.28","292.0"
"102","1990","7","Maharashtra","Ahmednagar","7.5","7.1","947.0","81.0","97.6","1205.0","39.4","62.8","1594.0","53.2","479.92","9021.0","1.9","0.48","253.0"
"102","1991","7","Maharashtra","Ahmednagar","4.9","4.6","939.0","77.7","87.9","1131.0","21.3","23.6","1108.0","54.4","441.95","8124.0","1.1","0.15","136.0"
"102","1992","7","Maharashtra","Ahmednagar","8.1","10.4","1284.0","72.5","75.4","1040.0","16.5","27.0","1636.0","50.5","410.62","8131.0","0.7","0.19","271.0"
"102","1993","7","Maharashtra","Ahmednagar","7.6","6.4","842.0","76.8","118.7","1546.0","38.4","71.3","1857.0","30.2","240.83","7975.0","0.7","0.19","271.0"
"102","1994","7","Maharashtra","Ahmednagar","6.8","6.0","882.0","72.6","113.9","1569.0","14.6","27.5","1884.0","60.0","542.81","9047.0","1.5","0.43","287.0"
"102","1995","7","Maharashtra","Ahmednagar","5.8","9.3","1603.0","66.5","99.7","1499.0","8.7","12.3","1414.0","71.4","596.83","8359.0","3.2","1.05","328.0"
"102","1996","7","Maharashtra","Ahmednagar","5.7","7.6","1333.0","89.0","151.9","1707.0","16.6","25.2","1518.0","54.6","441.61","8088.0","3.7","1.43","386.0"
"102","1997","7","Maharashtra","Ahmednagar","10.3","12.6","1223.0","90.0","98.4","1093.0","15.0","26.4","1760.0","42.3","368.09","8702.0","4.1","1.28","312.0"
"102","1998","7","Maharashtra","Ahmednagar","5.6","7.4","1321.0","124.4","154.2","1240.0","22.1","31.9","1443.0","59.6","523.18","8778.0","12.1","3.38","279.0"
"102","1999","7","Maharashtra","Ahmednagar","5.7","8.0","1404.0","127.0","178.8","1408.0","21.4","33.2","1551.0","67.5","604.33","8953.0","14.7","3.77","256.0"
"102","2000","7","Maharashtra","Ahmednagar","5.5","3.8","691.0","94.7","135.8","1434.0","17.8","24.4","1371.0","67.1","516.39","7696.0","15.7","4.35","277.0"
"102","2001","7","Maharashtra","Ahmednagar","7.3","4.1","562.0","93.8","156.3","1666.0","16.7","21.7","1299.0","52.0","359.63","6916.0","13.5","2.84","210.0"
"102","2002","7","Maharashtra","Ahmednagar","7.4","1.7","230.0","70.4","88.5","1257.0","11.6","13.9","1198.0","49.4","330.3","6686.0","10.8","1.41","131.0"
"102","2003","7","Maharashtra","Ahmednagar","7.6","5.9","776.0","39.2","39.5","1008.0","5.5","5.0","909.0","31.2","148.68","4765.0","10.4","1.77","170.0"
"102","2004","7","Maharashtra","Ahmednagar","8.0","5.8","725.0","89.3","154.6","1731.0","14.8","15.6","1054.0","17.0","100.18","5893.0","15.9","4.54","286.0"
"102","2005","7","Maharashtra","Ahmednagar","8.0","3.5","438.0","103.1","153.8","1492.0","14.4","18.6","1292.0","56.6","439.53","7766.0","16.6","3.88","234.0"
"102","2006","7","Maharashtra","Ahmednagar","8.4","6.6","786.0","153.9","248.1","1612.0","14.4","17.9","1243.0","93.5","613.78","6564.0","20.6","6.21","301.0"
"102","2007","7","Maharashtra","Ahmednagar","8.6","10.24","1191.0","130.9","271.1","2071.0","8.7","9.41","1082.0","133.3","1043.2","7826.0","40.0","13.96","349.0"
"102","2008","7","Maharashtra","Ahmednagar","9.3","9.1","978.0","138.2","219.2","1586.0","8.4","11.7","1393.0","77.5","556.48","7180.0","59.3","15.86","267.0"
"102","2009","7","Maharashtra","Ahmednagar","7.4","2.8","378.0","129.5","215.99","1668.0","10.4","12.35","1188.0","75.6","633.9","8385.0","82.7","21.27","257.0"
"102","2010","7","Maharashtra","Ahmednagar","7.5","7.03","937.0","133.7","248.91","1862.0","10.4","11.68","1123.0","126.0","1151.64","9140.0","101.7","37.59","370.0"
"102","2011","7","Maharashtra","Ahmednagar","7.9","7.8","987.0","48.1","88.69","1844.0","11.3","13.81","1222.0","129.5","1187.92","9173.0","112.0","40.48","361.0"
"102","2012","7","Maharashtra","Ahmednagar","7.5","4.61","615.0","38.9","46.09","1185.0","5.21","3.62","695.0","115.5","823.57","7130.0","96.2","14.98","156.0"
"102","2013","7","Maharashtra","Ahmednagar","7.9","19.0","2405.0","51.9","100.7","1940.0","6.2","6.1","984.0","110.8","964.36","8704.0","104.7","40.03","382.0"
"102","2014","7","Maharashtra","Ahmednagar","8.6","2.2","256.0","57.2","85.0","1486.0","5.9","5.1","864.0","122.0","1176.1","9640.0","102.6","17.41","170.0"
"102","2015","7","Maharashtra","Ahmednagar","14.0","17.2","1229.0","41.1","50.1","1219.0","5.7","2.8","491.0","112.4","660.71","5878.0","73.6","7.02","95.0"
"102","2016","7","Maharashtra","Ahmednagar","15.0","26.2","1747.0","60.0","127.2","2120.0","16.2","21.9","1352.0","60.97","418.14","6858.0","132.4","25.09","190.0"
"102","2017","7","Maharashtra","Ahmednagar","16.2","37.3","2302.0","79.8","177.5","2224.0","15.72","19.5","1241.0","104.4","1130.89","10832.0","132.8","39.71","299.0"
"103","1990","7","Maharashtra","Pune","61.9","85.9","1388.0","56.4","67.0","1188.0","46.2","70.0","1515.0","33.4","297.99","8922.0","0.2","0.07","350.0"
"103","1991","7","Maharashtra","Pune","60.6","63.5","1048.0","52.4","65.7","1254.0","47.1","71.3","1514.0","35.2","313.03","8893.0","0.1","0.03","300.0"
"103","1992","7","Maharashtra","Pune","61.9","81.8","1321.0","52.7","65.0","1233.0","44.8","68.4","1527.0","33.4","270.91","8111.0","0.1","0.03","300.0"
"103","1993","7","Maharashtra","Pune","63.0","53.8","854.0","52.4","83.2","1588.0","47.8","60.4","1264.0","29.3","254.62","8690.0","0.0","0.0","0.0"
"103","1994","7","Maharashtra","Pune","61.5","72.7","1182.0","49.8","73.3","1472.0","46.6","56.8","1219.0","36.5","328.46","8999.0","0.3","0.14","467.0"
"103","1995","7","Maharashtra","Pune","51.9","78.8","1518.0","48.6","65.8","1354.0","40.3","55.0","1365.0","38.9","352.56","9063.0","0.1","0.03","300.0"
"103","1996","7","Maharashtra","Pune","59.9","81.7","1364.0","55.6","85.7","1541.0","46.2","69.4","1502.0","42.9","363.81","8480.0","0.1","0.05","500.0"
"103","1997","7","Maharashtra","Pune","64.9","71.7","1105.0","54.5","67.9","1246.0","50.0","69.0","1380.0","40.4","407.62","10090.0","0.2","0.1","500.0"
"103","1998","7","Maharashtra","Pune","60.8","73.7","1212.0","68.0","96.0","1412.0","52.2","79.4","1521.0","48.5","428.8","8841.0","0.3","0.09","300.0"
"103","1999","7","Maharashtra","Pune","61.7","89.2","1446.0","71.8","125.0","1741.0","54.3","69.1","1273.0","46.2","463.71","10037.0","0.4","0.24","600.0"
"103","2000","7","Maharashtra","Pune","64.0","75.2","1175.0","55.5","57.0","1027.0","53.8","66.3","1232.0","48.7","455.83","9360.0","0.7","0.27","386.0"
"103","2001","7","Maharashtra","Pune","59.1","86.4","1462.0","59.5","101.2","1701.0","47.6","61.3","1288.0","48.7","416.1","8544.0","0.2","0.07","350.0"
"103","2002","7","Maharashtra","Pune","57.7","40.0","693.0","64.7","81.9","1266.0","45.0","46.1","1024.0","53.5","469.0","8766.0","0.2","0.09","450.0"
"103","2003","7","Maharashtra","Pune","60.4","84.7","1402.0","38.8","47.5","1224.0","47.7","56.1","1176.0","39.6","275.6","6960.0","0.1","0.05","500.0"
"103","2004","7","Maharashtra","Pune","67.6","85.1","1259.0","52.5","86.9","1655.0","52.5","52.2","994.0","28.2","236.19","8376.0","0.1","0.03","300.0"
"103","2005","7","Maharashtra","Pune","64.5","73.8","1144.0","61.3","112.9","1842.0","51.2","49.9","975.0","53.8","503.61","9361.0","0.1","0.05","500.0"
"103","2006","7","Maharashtra","Pune","63.9","68.9","1078.0","72.9","132.1","1812.0","51.1","43.7","855.0","78.2","687.26","8788.0","0.1","0.03","300.0"
"103","2007","7","Maharashtra","Pune","62.8","78.2","1245.0","73.4","155.0","2112.0","49.7","57.91","1165.0","104.2","1015.77","9748.0","0.1","0.03","300.0"
"103","2008","7","Maharashtra","Pune","61.2","75.5","1234.0","60.9","112.3","1844.0","34.9","36.2","1037.0","85.6","833.28","9735.0","0.1","0.05","500.0"
"103","2009","7","Maharashtra","Pune","62.6","51.18","818.0","59.6","91.81","1540.0","39.0","40.92","1049.0","95.6","911.21","9531.0","0.0","0.0","0.0"
"103","2010","7","Maharashtra","Pune","60.9","71.92","1181.0","60.0","115.93","1932.0","40.1","54.21","1352.0","111.5","1108.31","9940.0","0.01","0.01","1000.0"
"103","2011","7","Maharashtra","Pune","62.0","85.6","1381.0","55.3","105.56","1909.0","46.1","52.77","1145.0","129.9","1315.76","10129.0","0.0","0.01","0.0"
"103","2012","7","Maharashtra","Pune","77.6","106.16","1368.0","53.0","93.82","1770.0","44.6","43.29","971.0","137.7","1388.84","10086.0","0.0","0.0","0.0"
"103","2013","7","Maharashtra","Pune","82.1","153.2","1866.0","64.3","129.9","2020.0","54.1","52.3","967.0","143.9","1696.35","11788.0","0.0","0.0","0.0"
"103","2014","7","Maharashtra","Pune","82.1","136.1","1658.0","71.8","108.3","1508.0","56.1","62.1","1107.0","127.8","1383.39","10825.0","0.0","0.0","0.0"
"103","2015","7","Maharashtra","Pune","54.6","107.3","1965.0","62.0","129.6","2090.0","25.6","38.9","1520.0","118.4","1228.54","10376.0","0.0","0.0","0.0"
"103","2016","7","Maharashtra","Pune","53.5","115.4","2157.0","68.9","165.2","2398.0","21.8","28.2","1294.0","95.9","907.09","9458.0","-1.0","-1.0","-1.0"
"103","2017","7","Maharashtra","Pune","52.0","124.0","2385.0","72.4","177.2","2448.0","21.69","23.1","1065.0","113.14","1327.06","11729.0","-1.0","-1.0","-1.0"
"104","1990","7","Maharashtra","Satara","39.9","68.7","1722.0","25.8","32.6","1264.0","75.6","100.6","1331.0","36.9","321.81","8721.0","0.9","0.27","300.0"
"104","1991","7","Maharashtra","Satara","39.6","75.2","1899.0","27.4","44.2","1613.0","74.6","87.0","1166.0","36.2","298.68","8251.0","1.0","0.39","390.0"
"104","1992","7","Maharashtra","Satara","44.1","68.3","1549.0","27.2","31.2","1147.0","72.8","94.1","1293.0","39.9","332.52","8334.0","1.3","0.44","338.0"
"104","1993","7","Maharashtra","Satara","40.6","79.6","1961.0","30.2","50.4","1669.0","72.2","98.4","1363.0","36.8","322.34","8759.0","0.5","0.17","340.0"
"104","1994","7","Maharashtra","Satara","36.9","62.1","1683.0","32.9","53.8","1635.0","49.5","46.5","939.0","41.3","381.24","9231.0","4.7","1.67","355.0"
"104","1995","7","Maharashtra","Satara","36.5","56.7","1553.0","30.9","48.6","1573.0","50.9","76.7","1507.0","51.1","490.03","9590.0","3.8","1.19","313.0"
"104","1996","7","Maharashtra","Satara","39.4","91.3","2317.0","32.5","59.2","1822.0","57.6","99.1","1720.0","47.3","434.6","9188.0","4.3","1.21","281.0"
"104","1997","7","Maharashtra","Satara","37.1","58.0","1563.0","32.1","47.0","1464.0","49.7","68.3","1374.0","46.7","476.64","10206.0","5.0","1.99","398.0"
"104","1998","7","Maharashtra","Satara","41.5","100.2","2414.0","35.8","63.1","1763.0","59.2","88.2","1490.0","45.1","443.98","9844.0","4.7","1.38","294.0"
"104","1999","7","Maharashtra","Satara","44.0","71.1","1616.0","37.9","70.2","1852.0","61.3","88.0","1436.0","43.0","454.64","10573.0","5.4","2.14","396.0"
"104","2000","7","Maharashtra","Satara","43.9","51.3","1169.0","32.9","51.6","1568.0","62.9","80.8","1285.0","38.3","350.4","9149.0","5.6","1.8","321.0"
"104","2001","7","Maharashtra","Satara","44.6","77.2","1731.0","35.7","64.9","1818.0","60.9","89.1","1463.0","39.4","372.8","9462.0","3.1","0.51","165.0"
"104","2002","7","Maharashtra","Satara","45.4","71.2","1568.0","35.3","48.7","1380.0","61.2","78.1","1276.0","38.0","353.6","9305.0","3.6","0.7","194.0"
"104","2003","7","Maharashtra","Satara","44.2","73.4","1661.0","23.6","34.1","1445.0","59.4","89.3","1503.0","31.3","210.61","6729.0","0.6","0.15","250.0"
"104","2004","7","Maharashtra","Satara","44.1","72.9","1653.0","38.1","68.3","1793.0","64.9","94.6","1458.0","23.2","187.53","8083.0","0.6","0.1","167.0"
"104","2005","7","Maharashtra","Satara","43.6","73.4","1683.0","39.2","73.5","1875.0","63.0","56.7","900.0","38.9","345.38","8879.0","4.7","0.73","155.0"
"104","2006","7","Maharashtra","Satara","45.0","93.3","2073.0","43.1","78.1","1812.0","62.2","52.0","836.0","53.6","448.54","8368.0","4.0","0.75","188.0"
"104","2007","7","Maharashtra","Satara","49.6","102.4","2065.0","43.3","94.0","2171.0","53.2","76.45","1437.0","60.8","513.56","8447.0","3.2","1.84","575.0"
"104","2008","7","Maharashtra","Satara","49.7","109.3","2199.0","40.2","69.1","1719.0","49.7","74.0","1489.0","50.4","423.0","8393.0","1.4","0.26","186.0"
"104","2009","7","Maharashtra","Satara","50.6","76.9","1520.0","42.0","69.01","1643.0","53.3","72.01","1351.0","53.8","481.22","8945.0","1.6","0.19","119.0"
"104","2010","7","Maharashtra","Satara","50.8","82.24","1619.0","43.7","86.48","1979.0","53.6","87.59","1634.0","74.0","696.34","9410.0","1.6","0.23","144.0"
"104","2011","7","Maharashtra","Satara","50.5","83.0","1644.0","36.6","67.82","1853.0","46.9","69.13","1474.0","70.6","696.26","9862.0","1.0","0.29","290.0"
"104","2012","7","Maharashtra","Satara","51.0","70.04","1373.0","35.0","58.54","1673.0","50.7","67.14","1324.0","59.8","557.77","9327.0","0.1","0.06","600.0"
"104","2013","7","Maharashtra","Satara","50.4","75.6","1500.0","33.8","62.2","1840.0","43.5","71.75","1649.0","59.8","601.52","10059.0","0.2","0.09","450.0"
"104","2014","7","Maharashtra","Satara","52.9","94.7","1790.0","38.3","61.4","1603.0","45.2","74.1","1639.0","70.0","692.74","9896.0","0.1","0.02","200.0"
"104","2015","7","Maharashtra","Satara","52.7","79.7","1512.0","29.7","49.0","1650.0","45.2","65.22","1443.0","65.5","632.98","9664.0","0.1","0.01","100.0"
"104","2016","7","Maharashtra","Satara","47.0","82.1","1747.0","35.6","71.2","2000.0","43.0","59.3","1379.0","50.33","625.97","12438.0","0.1","0.04","360.0"
"104","2017","7","Maharashtra","Satara","45.8","83.0","1812.0","37.2","75.1","2019.0","35.68","51.6","1446.0","80.64","798.38","9900.0","0.09","0.02","212.0"
"105","1990","7","Maharashtra","Sangli","17.2","27.5","1599.0","21.7","24.4","1124.0","46.6","51.7","1109.0","24.9","229.24","9206.0","1.9","0.56","295.0"
"105","1991","7","Maharashtra","Sangli","15.8","29.4","1861.0","24.9","32.8","1317.0","57.7","36.6","634.0","34.0","297.12","8739.0","1.9","0.56","295.0"
"105","1992","7","Maharashtra","Sangli","17.6","37.3","2119.0","18.8","24.6","1309.0","43.6","43.9","1007.0","24.4","202.05","8281.0","1.3","0.34","262.0"
"105","1993","7","Maharashtra","Sangli","15.0","31.3","2087.0","21.7","32.4","1493.0","34.3","36.0","1050.0","23.5","213.31","9077.0","1.3","0.34","262.0"
"105","1994","7","Maharashtra","Sangli","15.6","18.5","1186.0","19.9","32.5","1633.0","35.5","38.8","1093.0","36.1","350.5","9709.0","2.2","0.63","286.0"
"105","1995","7","Maharashtra","Sangli","14.6","35.0","2397.0","22.8","32.3","1417.0","33.5","37.0","1104.0","44.9","405.37","9028.0","1.6","0.27","169.0"
"105","1996","7","Maharashtra","Sangli","14.8","33.9","2291.0","23.3","34.5","1481.0","37.2","51.8","1392.0","44.5","432.06","9709.0","2.7","0.78","289.0"
"105","1997","7","Maharashtra","Sangli","15.5","31.9","2058.0","19.0","24.2","1274.0","34.0","33.2","976.0","43.6","406.32","9319.0","2.3","0.92","400.0"
"105","1998","7","Maharashtra","Sangli","16.3","51.5","3160.0","29.0","43.1","1486.0","38.1","52.5","1378.0","48.6","489.22","10066.0","3.1","0.9","290.0"
"105","1999","7","Maharashtra","Sangli","17.9","47.2","2637.0","31.0","57.7","1861.0","38.8","38.8","1000.0","45.4","488.5","10760.0","3.2","1.26","394.0"
"105","2000","7","Maharashtra","Sangli","18.6","40.4","2172.0","26.3","44.7","1700.0","39.9","43.1","1080.0","45.2","434.48","9612.0","3.6","1.11","308.0"
"105","2001","7","Maharashtra","Sangli","17.7","47.2","2667.0","28.9","50.0","1730.0","35.3","29.9","847.0","44.9","447.24","9961.0","3.1","0.51","165.0"
"105","2002","7","Maharashtra","Sangli","18.5","28.4","1535.0","22.4","28.5","1272.0","37.3","26.6","713.0","47.4","420.6","8873.0","3.0","0.56","187.0"
"105","2003","7","Maharashtra","Sangli","15.6","39.5","2532.0","12.6","20.3","1611.0","16.9","12.0","710.0","35.1","279.55","7964.0","0.6","0.15","250.0"
"105","2004","7","Maharashtra","Sangli","17.7","44.2","2497.0","29.4","50.2","1707.0","32.9","25.4","772.0","31.6","265.15","8391.0","1.3","0.03","23.0"
"105","2005","7","Maharashtra","Sangli","18.1","39.5","2182.0","26.0","41.7","1604.0","36.2","24.3","671.0","36.8","299.64","8142.0","2.7","0.41","152.0"
"105","2006","7","Maharashtra","Sangli","18.1","28.9","1597.0","29.6","47.7","1611.0","36.9","21.1","572.0","53.4","497.3","9313.0","1.6","0.32","200.0"
"105","2007","7","Maharashtra","Sangli","18.7","43.61","2332.0","29.8","58.4","1960.0","38.7","38.67","999.0","64.7","655.0","10124.0","1.9","1.07","563.0"
"105","2008","7","Maharashtra","Sangli","18.7","38.7","2070.0","24.6","45.3","1841.0","21.2","15.1","712.0","55.4","503.71","9092.0","1.5","0.27","180.0"
"105","2009","7","Maharashtra","Sangli","18.7","35.07","1875.0","34.3","57.47","1676.0","26.2","28.28","1079.0","63.2","541.97","8575.0","2.5","0.3","120.0"
"105","2010","7","Maharashtra","Sangli","20.2","53.87","2667.0","39.3","72.93","1856.0","28.7","36.91","1286.0","76.3","785.13","10290.0","3.52","0.7","199.0"
"105","2011","7","Maharashtra","Sangli","18.1","33.7","1862.0","20.0","34.03","1702.0","24.4","22.24","911.0","70.5","716.34","10161.0","3.0","0.88","293.0"
"105","2012","7","Maharashtra","Sangli","17.5","33.74","1928.0","20.1","36.48","1815.0","22.6","17.59","778.0","60.7","706.61","11641.0","2.6","1.48","569.0"
"105","2013","7","Maharashtra","Sangli","14.5","25.5","1759.0","26.2","51.5","1966.0","26.8","30.0","1119.0","62.6","746.67","11928.0","2.8","1.12","400.0"
"105","2014","7","Maharashtra","Sangli","15.5","31.4","2026.0","32.5","70.9","2182.0","31.8","32.9","1035.0","74.5","810.71","10882.0","1.4","0.25","179.0"
"105","2015","7","Maharashtra","Sangli","22.6","43.4","1920.0","19.2","32.4","1688.0","30.1","22.5","748.0","84.0","808.79","9628.0","1.0","0.09","90.0"
"105","2016","7","Maharashtra","Sangli","16.8","42.9","2554.0","25.6","63.6","2484.0","32.6","41.8","1282.0","72.36","780.95","10793.0","0.6","0.32","540.0"
"105","2017","7","Maharashtra","Sangli","17.0","39.3","2312.0","25.1","49.8","1984.0","29.25","35.2","1204.0","80.18","854.68","10660.0","0.25","0.04","142.0"
"106","1990","7","Maharashtra","Solapur","4.0","3.5","875.0","45.0","48.0","1067.0","52.7","86.6","1643.0","39.7","338.77","8533.0","2.4","0.43","179.0"
"106","1991","7","Maharashtra","Solapur","4.5","3.4","756.0","35.3","31.2","884.0","22.3","16.5","740.0","36.8","255.7","6948.0","3.6","0.61","169.0"
"106","1992","7","Maharashtra","Solapur","4.8","4.8","1000.0","32.0","31.6","988.0","17.2","17.1","994.0","31.6","216.13","6840.0","3.6","1.07","297.0"
"106","1993","7","Maharashtra","Solapur","3.0","2.7","900.0","36.2","47.5","1312.0","17.9","23.9","1335.0","32.7","260.37","7962.0","2.3","0.53","230.0"
"106","1994","7","Maharashtra","Solapur","2.7","2.1","778.0","37.4","46.0","1230.0","18.0","22.2","1233.0","38.0","323.59","8516.0","3.5","0.94","269.0"
"106","1995","7","Maharashtra","Solapur","2.0","2.1","1050.0","37.2","52.2","1403.0","16.0","12.8","800.0","45.8","393.41","8590.0","3.4","0.94","276.0"
"106","1996","7","Maharashtra","Solapur","2.3","3.1","1348.0","47.1","63.9","1357.0","25.0","32.6","1304.0","50.6","455.91","9010.0","4.0","1.11","278.0"
"106","1997","7","Maharashtra","Solapur","2.2","2.4","1091.0","44.4","35.5","800.0","43.0","30.6","712.0","49.0","391.95","7999.0","5.7","1.62","284.0"
"106","1998","7","Maharashtra","Solapur","2.9","3.3","1138.0","70.9","85.1","1200.0","25.0","44.0","1760.0","62.5","548.05","8769.0","4.9","1.16","237.0"
